0-496: pg mediated inhibition with nc[15][]=0
497-993: pg mediated inhibition with nc[15][]=1
994-1490: gc mediated inhibition 

pg mediated inhibition with nc[15][]=0 
run_ 507 /parameters.hoc:breath_peak_rate = 80
run_ 507 /parameters.hoc:light1_peak_rate = 60
run_ 508 /parameters.hoc:breath_peak_rate = 100
run_ 508 /parameters.hoc:light1_peak_rate = 0
run_ 509 /parameters.hoc:breath_peak_rate = 100
run_ 509 /parameters.hoc:light1_peak_rate = 20
run_ 510 /parameters.hoc:breath_peak_rate = 100
run_ 510 /parameters.hoc:light1_peak_rate = 40
run_ 511 /parameters.hoc:breath_peak_rate = 100
run_ 511 /parameters.hoc:light1_peak_rate = 60
run_ 512 /parameters.hoc:breath_peak_rate = 100
run_ 512 /parameters.hoc:light1_peak_rate = 80
run_ 513 /parameters.hoc:breath_peak_rate = 120
run_ 513 /parameters.hoc:light1_peak_rate = 0
run_ 514 /parameters.hoc:breath_peak_rate = 120
run_ 514 /parameters.hoc:light1_peak_rate = 20
run_ 515 /parameters.hoc:breath_peak_rate = 120
run_ 515 /parameters.hoc:light1_peak_rate = 40
run_ 516 /parameters.hoc:breath_peak_rate = 120
run_ 516 /parameters.hoc:light1_peak_rate = 60
run_ 517 /parameters.hoc:breath_peak_rate = 120
run_ 517 /parameters.hoc:light1_peak_rate = 80
run_ 518 /parameters.hoc:breath_peak_rate = 120
run_ 518 /parameters.hoc:light1_peak_rate = 100
run_ 519 /parameters.hoc:breath_peak_rate = 140
run_ 519 /parameters.hoc:light1_peak_rate = 0
run_ 520 /parameters.hoc:breath_peak_rate = 140
run_ 520 /parameters.hoc:light1_peak_rate = 20
run_ 521 /parameters.hoc:breath_peak_rate = 140
run_ 521 /parameters.hoc:light1_peak_rate = 40
run_ 522 /parameters.hoc:breath_peak_rate = 140
run_ 522 /parameters.hoc:light1_peak_rate = 60
run_ 523 /parameters.hoc:breath_peak_rate = 140
run_ 523 /parameters.hoc:light1_peak_rate = 80
run_ 524 /parameters.hoc:breath_peak_rate = 140
run_ 524 /parameters.hoc:light1_peak_rate = 100
run_ 525 /parameters.hoc:breath_peak_rate = 140
run_ 525 /parameters.hoc:light1_peak_rate = 120
run_ 526 /parameters.hoc:breath_peak_rate = 160
run_ 526 /parameters.hoc:light1_peak_rate = 0
run_ 527 /parameters.hoc:breath_peak_rate = 160
run_ 527 /parameters.hoc:light1_peak_rate = 20
run_ 528 /parameters.hoc:breath_peak_rate = 160
run_ 528 /parameters.hoc:light1_peak_rate = 40
run_ 529 /parameters.hoc:breath_peak_rate = 160
run_ 529 /parameters.hoc:light1_peak_rate = 60
run_ 530 /parameters.hoc:breath_peak_rate = 160
run_ 530 /parameters.hoc:light1_peak_rate = 80
run_ 531 /parameters.hoc:breath_peak_rate = 160
run_ 531 /parameters.hoc:light1_peak_rate = 100
run_ 532 /parameters.hoc:breath_peak_rate = 160
run_ 532 /parameters.hoc:light1_peak_rate = 120
run_ 533 /parameters.hoc:breath_peak_rate = 160
run_ 533 /parameters.hoc:light1_peak_rate = 140
run_ 534 /parameters.hoc:breath_peak_rate = 180
run_ 534 /parameters.hoc:light1_peak_rate = 0
run_ 535 /parameters.hoc:breath_peak_rate = 180
run_ 535 /parameters.hoc:light1_peak_rate = 20
run_ 536 /parameters.hoc:breath_peak_rate = 180
run_ 536 /parameters.hoc:light1_peak_rate = 40
run_ 537 /parameters.hoc:breath_peak_rate = 180
run_ 537 /parameters.hoc:light1_peak_rate = 60
run_ 538 /parameters.hoc:breath_peak_rate = 180
run_ 538 /parameters.hoc:light1_peak_rate = 80
run_ 539 /parameters.hoc:breath_peak_rate = 180
run_ 539 /parameters.hoc:light1_peak_rate = 100
run_ 540 /parameters.hoc:breath_peak_rate = 180
run_ 540 /parameters.hoc:light1_peak_rate = 120
run_ 541 /parameters.hoc:breath_peak_rate = 180
run_ 541 /parameters.hoc:light1_peak_rate = 140
run_ 542 /parameters.hoc:breath_peak_rate = 180
run_ 542 /parameters.hoc:light1_peak_rate = 160
run_ 543 /parameters.hoc:breath_peak_rate = 200
run_ 543 /parameters.hoc:light1_peak_rate = 0
run_ 544 /parameters.hoc:breath_peak_rate = 200
run_ 544 /parameters.hoc:light1_peak_rate = 20
run_ 545 /parameters.hoc:breath_peak_rate = 200
run_ 545 /parameters.hoc:light1_peak_rate = 40
run_ 546 /parameters.hoc:breath_peak_rate = 200
run_ 546 /parameters.hoc:light1_peak_rate = 60
run_ 547 /parameters.hoc:breath_peak_rate = 200
run_ 547 /parameters.hoc:light1_peak_rate = 80
run_ 548 /parameters.hoc:breath_peak_rate = 200
run_ 548 /parameters.hoc:light1_peak_rate = 100
run_ 549 /parameters.hoc:breath_peak_rate = 200
run_ 549 /parameters.hoc:light1_peak_rate = 120
run_ 550 /parameters.hoc:breath_peak_rate = 200
run_ 550 /parameters.hoc:light1_peak_rate = 140
run_ 551 /parameters.hoc:breath_peak_rate = 200
run_ 551 /parameters.hoc:light1_peak_rate = 160
run_ 552 /parameters.hoc:breath_peak_rate = 200
run_ 552 /parameters.hoc:light1_peak_rate = 180
run_ 553 /parameters.hoc:breath_peak_rate = 220
run_ 553 /parameters.hoc:light1_peak_rate = 0
run_ 554 /parameters.hoc:breath_peak_rate = 220
run_ 554 /parameters.hoc:light1_peak_rate = 20
run_ 555 /parameters.hoc:breath_peak_rate = 220
run_ 555 /parameters.hoc:light1_peak_rate = 40
run_ 556 /parameters.hoc:breath_peak_rate = 220
run_ 556 /parameters.hoc:light1_peak_rate = 60
run_ 557 /parameters.hoc:breath_peak_rate = 220
run_ 557 /parameters.hoc:light1_peak_rate = 80
run_ 558 /parameters.hoc:breath_peak_rate = 220
run_ 558 /parameters.hoc:light1_peak_rate = 100
run_ 559 /parameters.hoc:breath_peak_rate = 220
run_ 559 /parameters.hoc:light1_peak_rate = 120
run_ 560 /parameters.hoc:breath_peak_rate = 220
run_ 560 /parameters.hoc:light1_peak_rate = 140
run_ 561 /parameters.hoc:breath_peak_rate = 220
run_ 561 /parameters.hoc:light1_peak_rate = 160
run_ 562 /parameters.hoc:breath_peak_rate = 220
run_ 562 /parameters.hoc:light1_peak_rate = 180
run_ 563 /parameters.hoc:breath_peak_rate = 220
run_ 563 /parameters.hoc:light1_peak_rate = 200
run_ 564 /parameters.hoc:breath_peak_rate = 240
run_ 564 /parameters.hoc:light1_peak_rate = 0
run_ 565 /parameters.hoc:breath_peak_rate = 240
run_ 565 /parameters.hoc:light1_peak_rate = 20
run_ 566 /parameters.hoc:breath_peak_rate = 240
run_ 566 /parameters.hoc:light1_peak_rate = 40
run_ 567 /parameters.hoc:breath_peak_rate = 240
run_ 567 /parameters.hoc:light1_peak_rate = 60
run_ 568 /parameters.hoc:breath_peak_rate = 240
run_ 568 /parameters.hoc:light1_peak_rate = 80
run_ 569 /parameters.hoc:breath_peak_rate = 240
run_ 569 /parameters.hoc:light1_peak_rate = 100
run_ 570 /parameters.hoc:breath_peak_rate = 240
run_ 570 /parameters.hoc:light1_peak_rate = 120
run_ 571 /parameters.hoc:breath_peak_rate = 240
run_ 571 /parameters.hoc:light1_peak_rate = 140
run_ 572 /parameters.hoc:breath_peak_rate = 240
run_ 572 /parameters.hoc:light1_peak_rate = 160
run_ 573 /parameters.hoc:breath_peak_rate = 240
run_ 573 /parameters.hoc:light1_peak_rate = 180
run_ 574 /parameters.hoc:breath_peak_rate = 240
run_ 574 /parameters.hoc:light1_peak_rate = 200
run_ 575 /parameters.hoc:breath_peak_rate = 240
run_ 575 /parameters.hoc:light1_peak_rate = 220
run_ 576 /parameters.hoc:breath_peak_rate = 260
run_ 576 /parameters.hoc:light1_peak_rate = 0
run_ 577 /parameters.hoc:breath_peak_rate = 260
run_ 577 /parameters.hoc:light1_peak_rate = 20
run_ 578 /parameters.hoc:breath_peak_rate = 260
run_ 578 /parameters.hoc:light1_peak_rate = 40
run_ 579 /parameters.hoc:breath_peak_rate = 260
run_ 579 /parameters.hoc:light1_peak_rate = 60
run_ 580 /parameters.hoc:breath_peak_rate = 260
run_ 580 /parameters.hoc:light1_peak_rate = 80
run_ 581 /parameters.hoc:breath_peak_rate = 260
run_ 581 /parameters.hoc:light1_peak_rate = 100
run_ 582 /parameters.hoc:breath_peak_rate = 260
run_ 582 /parameters.hoc:light1_peak_rate = 120
run_ 583 /parameters.hoc:breath_peak_rate = 260
run_ 583 /parameters.hoc:light1_peak_rate = 140
run_ 584 /parameters.hoc:breath_peak_rate = 260
run_ 584 /parameters.hoc:light1_peak_rate = 160
run_ 585 /parameters.hoc:breath_peak_rate = 260
run_ 585 /parameters.hoc:light1_peak_rate = 180
run_ 586 /parameters.hoc:breath_peak_rate = 260
run_ 586 /parameters.hoc:light1_peak_rate = 200
run_ 587 /parameters.hoc:breath_peak_rate = 260
run_ 587 /parameters.hoc:light1_peak_rate = 220
run_ 588 /parameters.hoc:breath_peak_rate = 260
run_ 588 /parameters.hoc:light1_peak_rate = 240
run_ 589 /parameters.hoc:breath_peak_rate = 280
run_ 589 /parameters.hoc:light1_peak_rate = 0
run_ 590 /parameters.hoc:breath_peak_rate = 280
run_ 590 /parameters.hoc:light1_peak_rate = 20
run_ 591 /parameters.hoc:breath_peak_rate = 280
run_ 591 /parameters.hoc:light1_peak_rate = 40
run_ 592 /parameters.hoc:breath_peak_rate = 280
run_ 592 /parameters.hoc:light1_peak_rate = 60
run_ 593 /parameters.hoc:breath_peak_rate = 280
run_ 593 /parameters.hoc:light1_peak_rate = 80
run_ 594 /parameters.hoc:breath_peak_rate = 280
run_ 594 /parameters.hoc:light1_peak_rate = 100
run_ 595 /parameters.hoc:breath_peak_rate = 280
run_ 595 /parameters.hoc:light1_peak_rate = 120
run_ 596 /parameters.hoc:breath_peak_rate = 280
run_ 596 /parameters.hoc:light1_peak_rate = 140
run_ 597 /parameters.hoc:breath_peak_rate = 280
run_ 597 /parameters.hoc:light1_peak_rate = 160
run_ 598 /parameters.hoc:breath_peak_rate = 280
run_ 598 /parameters.hoc:light1_peak_rate = 180
run_ 599 /parameters.hoc:breath_peak_rate = 280
run_ 599 /parameters.hoc:light1_peak_rate = 200
run_ 600 /parameters.hoc:breath_peak_rate = 280
run_ 600 /parameters.hoc:light1_peak_rate = 220
run_ 601 /parameters.hoc:breath_peak_rate = 280
run_ 601 /parameters.hoc:light1_peak_rate = 240
run_ 602 /parameters.hoc:breath_peak_rate = 280
run_ 602 /parameters.hoc:light1_peak_rate = 260
run_ 603 /parameters.hoc:breath_peak_rate = 300
run_ 603 /parameters.hoc:light1_peak_rate = 0
run_ 604 /parameters.hoc:breath_peak_rate = 300
run_ 604 /parameters.hoc:light1_peak_rate = 20
run_ 605 /parameters.hoc:breath_peak_rate = 300
run_ 605 /parameters.hoc:light1_peak_rate = 40
run_ 606 /parameters.hoc:breath_peak_rate = 300
run_ 606 /parameters.hoc:light1_peak_rate = 60
run_ 607 /parameters.hoc:breath_peak_rate = 300
run_ 607 /parameters.hoc:light1_peak_rate = 80
run_ 608 /parameters.hoc:breath_peak_rate = 300
run_ 608 /parameters.hoc:light1_peak_rate = 100
run_ 609 /parameters.hoc:breath_peak_rate = 300
run_ 609 /parameters.hoc:light1_peak_rate = 120
run_ 610 /parameters.hoc:breath_peak_rate = 300
run_ 610 /parameters.hoc:light1_peak_rate = 140
run_ 611 /parameters.hoc:breath_peak_rate = 300
run_ 611 /parameters.hoc:light1_peak_rate = 160
run_ 612 /parameters.hoc:breath_peak_rate = 300
run_ 612 /parameters.hoc:light1_peak_rate = 180
run_ 613 /parameters.hoc:breath_peak_rate = 300
run_ 613 /parameters.hoc:light1_peak_rate = 200
run_ 614 /parameters.hoc:breath_peak_rate = 300
run_ 614 /parameters.hoc:light1_peak_rate = 220
run_ 615 /parameters.hoc:breath_peak_rate = 300
run_ 615 /parameters.hoc:light1_peak_rate = 240
run_ 616 /parameters.hoc:breath_peak_rate = 300
run_ 616 /parameters.hoc:light1_peak_rate = 260
run_ 617 /parameters.hoc:breath_peak_rate = 300
run_ 617 /parameters.hoc:light1_peak_rate = 280
run_ 618 /parameters.hoc:breath_peak_rate = 320
run_ 618 /parameters.hoc:light1_peak_rate = 0
run_ 619 /parameters.hoc:breath_peak_rate = 320
run_ 619 /parameters.hoc:light1_peak_rate = 20
run_ 620 /parameters.hoc:breath_peak_rate = 320
run_ 620 /parameters.hoc:light1_peak_rate = 40
run_ 621 /parameters.hoc:breath_peak_rate = 320
run_ 621 /parameters.hoc:light1_peak_rate = 60
run_ 622 /parameters.hoc:breath_peak_rate = 320
run_ 622 /parameters.hoc:light1_peak_rate = 80
run_ 623 /parameters.hoc:breath_peak_rate = 320
run_ 623 /parameters.hoc:light1_peak_rate = 100
run_ 624 /parameters.hoc:breath_peak_rate = 320
run_ 624 /parameters.hoc:light1_peak_rate = 120
run_ 625 /parameters.hoc:breath_peak_rate = 320
run_ 625 /parameters.hoc:light1_peak_rate = 140
run_ 626 /parameters.hoc:breath_peak_rate = 320
run_ 626 /parameters.hoc:light1_peak_rate = 160
run_ 627 /parameters.hoc:breath_peak_rate = 320
run_ 627 /parameters.hoc:light1_peak_rate = 180
run_ 628 /parameters.hoc:breath_peak_rate = 320
run_ 628 /parameters.hoc:light1_peak_rate = 200
run_ 629 /parameters.hoc:breath_peak_rate = 320
run_ 629 /parameters.hoc:light1_peak_rate = 220
run_ 630 /parameters.hoc:breath_peak_rate = 320
run_ 630 /parameters.hoc:light1_peak_rate = 240
run_ 631 /parameters.hoc:breath_peak_rate = 320
run_ 631 /parameters.hoc:light1_peak_rate = 260
run_ 632 /parameters.hoc:breath_peak_rate = 320
run_ 632 /parameters.hoc:light1_peak_rate = 280
run_ 633 /parameters.hoc:breath_peak_rate = 320
run_ 633 /parameters.hoc:light1_peak_rate = 300
run_ 634 /parameters.hoc:breath_peak_rate = 340
run_ 634 /parameters.hoc:light1_peak_rate = 0
run_ 635 /parameters.hoc:breath_peak_rate = 340
run_ 635 /parameters.hoc:light1_peak_rate = 20
run_ 636 /parameters.hoc:breath_peak_rate = 340
run_ 636 /parameters.hoc:light1_peak_rate = 40
run_ 637 /parameters.hoc:breath_peak_rate = 340
run_ 637 /parameters.hoc:light1_peak_rate = 60
run_ 638 /parameters.hoc:breath_peak_rate = 340
run_ 638 /parameters.hoc:light1_peak_rate = 80
run_ 639 /parameters.hoc:breath_peak_rate = 340
run_ 639 /parameters.hoc:light1_peak_rate = 100
run_ 640 /parameters.hoc:breath_peak_rate = 340
run_ 640 /parameters.hoc:light1_peak_rate = 120
run_ 641 /parameters.hoc:breath_peak_rate = 340
run_ 641 /parameters.hoc:light1_peak_rate = 140
run_ 642 /parameters.hoc:breath_peak_rate = 340
run_ 642 /parameters.hoc:light1_peak_rate = 160
run_ 643 /parameters.hoc:breath_peak_rate = 340
run_ 643 /parameters.hoc:light1_peak_rate = 180
run_ 644 /parameters.hoc:breath_peak_rate = 340
run_ 644 /parameters.hoc:light1_peak_rate = 200
run_ 645 /parameters.hoc:breath_peak_rate = 340
run_ 645 /parameters.hoc:light1_peak_rate = 220
run_ 646 /parameters.hoc:breath_peak_rate = 340
run_ 646 /parameters.hoc:light1_peak_rate = 240
run_ 647 /parameters.hoc:breath_peak_rate = 340
run_ 647 /parameters.hoc:light1_peak_rate = 260
run_ 648 /parameters.hoc:breath_peak_rate = 340
run_ 648 /parameters.hoc:light1_peak_rate = 280
run_ 649 /parameters.hoc:breath_peak_rate = 340
run_ 649 /parameters.hoc:light1_peak_rate = 300
run_ 650 /parameters.hoc:breath_peak_rate = 340
run_ 650 /parameters.hoc:light1_peak_rate = 320
run_ 651 /parameters.hoc:breath_peak_rate = 360
run_ 651 /parameters.hoc:light1_peak_rate = 0
run_ 652 /parameters.hoc:breath_peak_rate = 360
run_ 652 /parameters.hoc:light1_peak_rate = 20
run_ 653 /parameters.hoc:breath_peak_rate = 360
run_ 653 /parameters.hoc:light1_peak_rate = 40
run_ 654 /parameters.hoc:breath_peak_rate = 360
run_ 654 /parameters.hoc:light1_peak_rate = 60
run_ 655 /parameters.hoc:breath_peak_rate = 360
run_ 655 /parameters.hoc:light1_peak_rate = 80
run_ 656 /parameters.hoc:breath_peak_rate = 360
run_ 656 /parameters.hoc:light1_peak_rate = 100
run_ 657 /parameters.hoc:breath_peak_rate = 360
run_ 657 /parameters.hoc:light1_peak_rate = 120
run_ 658 /parameters.hoc:breath_peak_rate = 360
run_ 658 /parameters.hoc:light1_peak_rate = 140
run_ 659 /parameters.hoc:breath_peak_rate = 360
run_ 659 /parameters.hoc:light1_peak_rate = 160
run_ 660 /parameters.hoc:breath_peak_rate = 360
run_ 660 /parameters.hoc:light1_peak_rate = 180
run_ 661 /parameters.hoc:breath_peak_rate = 360
run_ 661 /parameters.hoc:light1_peak_rate = 200
run_ 662 /parameters.hoc:breath_peak_rate = 360
run_ 662 /parameters.hoc:light1_peak_rate = 220
run_ 663 /parameters.hoc:breath_peak_rate = 360
run_ 663 /parameters.hoc:light1_peak_rate = 240
run_ 664 /parameters.hoc:breath_peak_rate = 360
run_ 664 /parameters.hoc:light1_peak_rate = 260
run_ 665 /parameters.hoc:breath_peak_rate = 360
run_ 665 /parameters.hoc:light1_peak_rate = 280
run_ 666 /parameters.hoc:breath_peak_rate = 360
run_ 666 /parameters.hoc:light1_peak_rate = 300
run_ 667 /parameters.hoc:breath_peak_rate = 360
run_ 667 /parameters.hoc:light1_peak_rate = 320
run_ 668 /parameters.hoc:breath_peak_rate = 360
run_ 668 /parameters.hoc:light1_peak_rate = 340
run_ 669 /parameters.hoc:breath_peak_rate = 380
run_ 669 /parameters.hoc:light1_peak_rate = 0
run_ 670 /parameters.hoc:breath_peak_rate = 380
run_ 670 /parameters.hoc:light1_peak_rate = 20
run_ 671 /parameters.hoc:breath_peak_rate = 380
run_ 671 /parameters.hoc:light1_peak_rate = 40
run_ 672 /parameters.hoc:breath_peak_rate = 380
run_ 672 /parameters.hoc:light1_peak_rate = 60
run_ 673 /parameters.hoc:breath_peak_rate = 380
run_ 673 /parameters.hoc:light1_peak_rate = 80
run_ 674 /parameters.hoc:breath_peak_rate = 380
run_ 674 /parameters.hoc:light1_peak_rate = 100
run_ 675 /parameters.hoc:breath_peak_rate = 380
run_ 675 /parameters.hoc:light1_peak_rate = 120
run_ 676 /parameters.hoc:breath_peak_rate = 380
run_ 676 /parameters.hoc:light1_peak_rate = 140
run_ 677 /parameters.hoc:breath_peak_rate = 380
run_ 677 /parameters.hoc:light1_peak_rate = 160
run_ 678 /parameters.hoc:breath_peak_rate = 380
run_ 678 /parameters.hoc:light1_peak_rate = 180
run_ 679 /parameters.hoc:breath_peak_rate = 380
run_ 679 /parameters.hoc:light1_peak_rate = 200
run_ 680 /parameters.hoc:breath_peak_rate = 380
run_ 680 /parameters.hoc:light1_peak_rate = 220
run_ 681 /parameters.hoc:breath_peak_rate = 380
run_ 681 /parameters.hoc:light1_peak_rate = 240
run_ 682 /parameters.hoc:breath_peak_rate = 380
run_ 682 /parameters.hoc:light1_peak_rate = 260
run_ 683 /parameters.hoc:breath_peak_rate = 380
run_ 683 /parameters.hoc:light1_peak_rate = 280
run_ 684 /parameters.hoc:breath_peak_rate = 380
run_ 684 /parameters.hoc:light1_peak_rate = 300
run_ 685 /parameters.hoc:breath_peak_rate = 380
run_ 685 /parameters.hoc:light1_peak_rate = 320
run_ 686 /parameters.hoc:breath_peak_rate = 380
run_ 686 /parameters.hoc:light1_peak_rate = 340
run_ 687 /parameters.hoc:breath_peak_rate = 380
run_ 687 /parameters.hoc:light1_peak_rate = 360
run_ 688 /parameters.hoc:breath_peak_rate = 400
run_ 688 /parameters.hoc:light1_peak_rate = 0
run_ 689 /parameters.hoc:breath_peak_rate = 400
run_ 689 /parameters.hoc:light1_peak_rate = 20
run_ 690 /parameters.hoc:breath_peak_rate = 400
run_ 690 /parameters.hoc:light1_peak_rate = 40
run_ 691 /parameters.hoc:breath_peak_rate = 400
run_ 691 /parameters.hoc:light1_peak_rate = 60
run_ 692 /parameters.hoc:breath_peak_rate = 400
run_ 692 /parameters.hoc:light1_peak_rate = 80
run_ 693 /parameters.hoc:breath_peak_rate = 400
run_ 693 /parameters.hoc:light1_peak_rate = 100
run_ 694 /parameters.hoc:breath_peak_rate = 400
run_ 694 /parameters.hoc:light1_peak_rate = 120
run_ 695 /parameters.hoc:breath_peak_rate = 400
run_ 695 /parameters.hoc:light1_peak_rate = 140
run_ 696 /parameters.hoc:breath_peak_rate = 400
run_ 696 /parameters.hoc:light1_peak_rate = 160
run_ 697 /parameters.hoc:breath_peak_rate = 400
run_ 697 /parameters.hoc:light1_peak_rate = 180
run_ 698 /parameters.hoc:breath_peak_rate = 400
run_ 698 /parameters.hoc:light1_peak_rate = 200
run_ 699 /parameters.hoc:breath_peak_rate = 400
run_ 699 /parameters.hoc:light1_peak_rate = 220
run_ 700 /parameters.hoc:breath_peak_rate = 400
run_ 700 /parameters.hoc:light1_peak_rate = 240
run_ 701 /parameters.hoc:breath_peak_rate = 400
run_ 701 /parameters.hoc:light1_peak_rate = 260
run_ 702 /parameters.hoc:breath_peak_rate = 400
run_ 702 /parameters.hoc:light1_peak_rate = 280
run_ 703 /parameters.hoc:breath_peak_rate = 400
run_ 703 /parameters.hoc:light1_peak_rate = 300
run_ 704 /parameters.hoc:breath_peak_rate = 400
run_ 704 /parameters.hoc:light1_peak_rate = 320
run_ 705 /parameters.hoc:breath_peak_rate = 400
run_ 705 /parameters.hoc:light1_peak_rate = 340
run_ 706 /parameters.hoc:breath_peak_rate = 400
run_ 706 /parameters.hoc:light1_peak_rate = 360
run_ 707 /parameters.hoc:breath_peak_rate = 400
run_ 707 /parameters.hoc:light1_peak_rate = 380
run_ 708 /parameters.hoc:breath_peak_rate = 420
run_ 708 /parameters.hoc:light1_peak_rate = 0
run_ 709 /parameters.hoc:breath_peak_rate = 420
run_ 709 /parameters.hoc:light1_peak_rate = 20
run_ 710 /parameters.hoc:breath_peak_rate = 420
run_ 710 /parameters.hoc:light1_peak_rate = 40
run_ 711 /parameters.hoc:breath_peak_rate = 420
run_ 711 /parameters.hoc:light1_peak_rate = 60
run_ 712 /parameters.hoc:breath_peak_rate = 420
run_ 712 /parameters.hoc:light1_peak_rate = 80
run_ 713 /parameters.hoc:breath_peak_rate = 420
run_ 713 /parameters.hoc:light1_peak_rate = 100
run_ 714 /parameters.hoc:breath_peak_rate = 420
run_ 714 /parameters.hoc:light1_peak_rate = 120
run_ 715 /parameters.hoc:breath_peak_rate = 420
run_ 715 /parameters.hoc:light1_peak_rate = 140
run_ 716 /parameters.hoc:breath_peak_rate = 420
run_ 716 /parameters.hoc:light1_peak_rate = 160
run_ 717 /parameters.hoc:breath_peak_rate = 420
run_ 717 /parameters.hoc:light1_peak_rate = 180
run_ 718 /parameters.hoc:breath_peak_rate = 420
run_ 718 /parameters.hoc:light1_peak_rate = 200
run_ 719 /parameters.hoc:breath_peak_rate = 420
run_ 719 /parameters.hoc:light1_peak_rate = 220
run_ 720 /parameters.hoc:breath_peak_rate = 420
run_ 720 /parameters.hoc:light1_peak_rate = 240
run_ 721 /parameters.hoc:breath_peak_rate = 420
run_ 721 /parameters.hoc:light1_peak_rate = 260
run_ 722 /parameters.hoc:breath_peak_rate = 420
run_ 722 /parameters.hoc:light1_peak_rate = 280
run_ 723 /parameters.hoc:breath_peak_rate = 420
run_ 723 /parameters.hoc:light1_peak_rate = 300
run_ 724 /parameters.hoc:breath_peak_rate = 420
run_ 724 /parameters.hoc:light1_peak_rate = 320
run_ 725 /parameters.hoc:breath_peak_rate = 420
run_ 725 /parameters.hoc:light1_peak_rate = 340
run_ 726 /parameters.hoc:breath_peak_rate = 420
run_ 726 /parameters.hoc:light1_peak_rate = 360
run_ 727 /parameters.hoc:breath_peak_rate = 420
run_ 727 /parameters.hoc:light1_peak_rate = 380
run_ 728 /parameters.hoc:breath_peak_rate = 420
run_ 728 /parameters.hoc:light1_peak_rate = 400
run_ 729 /parameters.hoc:breath_peak_rate = 440
run_ 729 /parameters.hoc:light1_peak_rate = 0
run_ 730 /parameters.hoc:breath_peak_rate = 440
run_ 730 /parameters.hoc:light1_peak_rate = 20
run_ 731 /parameters.hoc:breath_peak_rate = 440
run_ 731 /parameters.hoc:light1_peak_rate = 40
run_ 732 /parameters.hoc:breath_peak_rate = 440
run_ 732 /parameters.hoc:light1_peak_rate = 60
run_ 733 /parameters.hoc:breath_peak_rate = 440
run_ 733 /parameters.hoc:light1_peak_rate = 80
run_ 734 /parameters.hoc:breath_peak_rate = 440
run_ 734 /parameters.hoc:light1_peak_rate = 100
run_ 735 /parameters.hoc:breath_peak_rate = 440
run_ 735 /parameters.hoc:light1_peak_rate = 120
run_ 736 /parameters.hoc:breath_peak_rate = 440
run_ 736 /parameters.hoc:light1_peak_rate = 140
run_ 737 /parameters.hoc:breath_peak_rate = 440
run_ 737 /parameters.hoc:light1_peak_rate = 160
run_ 738 /parameters.hoc:breath_peak_rate = 440
run_ 738 /parameters.hoc:light1_peak_rate = 180
run_ 739 /parameters.hoc:breath_peak_rate = 440
run_ 739 /parameters.hoc:light1_peak_rate = 200
run_ 740 /parameters.hoc:breath_peak_rate = 440
run_ 740 /parameters.hoc:light1_peak_rate = 220
run_ 741 /parameters.hoc:breath_peak_rate = 440
run_ 741 /parameters.hoc:light1_peak_rate = 240
run_ 742 /parameters.hoc:breath_peak_rate = 440
run_ 742 /parameters.hoc:light1_peak_rate = 260
run_ 743 /parameters.hoc:breath_peak_rate = 440
run_ 743 /parameters.hoc:light1_peak_rate = 280
run_ 744 /parameters.hoc:breath_peak_rate = 440
run_ 744 /parameters.hoc:light1_peak_rate = 300
run_ 745 /parameters.hoc:breath_peak_rate = 440
run_ 745 /parameters.hoc:light1_peak_rate = 320
run_ 746 /parameters.hoc:breath_peak_rate = 440
run_ 746 /parameters.hoc:light1_peak_rate = 340
run_ 747 /parameters.hoc:breath_peak_rate = 440
run_ 747 /parameters.hoc:light1_peak_rate = 360
run_ 748 /parameters.hoc:breath_peak_rate = 440
run_ 748 /parameters.hoc:light1_peak_rate = 380
run_ 749 /parameters.hoc:breath_peak_rate = 440
run_ 749 /parameters.hoc:light1_peak_rate = 400
run_ 750 /parameters.hoc:breath_peak_rate = 440
run_ 750 /parameters.hoc:light1_peak_rate = 420
run_ 751 /parameters.hoc:breath_peak_rate = 460
run_ 751 /parameters.hoc:light1_peak_rate = 0
run_ 752 /parameters.hoc:breath_peak_rate = 460
run_ 752 /parameters.hoc:light1_peak_rate = 20
run_ 753 /parameters.hoc:breath_peak_rate = 460
run_ 753 /parameters.hoc:light1_peak_rate = 40
run_ 754 /parameters.hoc:breath_peak_rate = 460
run_ 754 /parameters.hoc:light1_peak_rate = 60
run_ 755 /parameters.hoc:breath_peak_rate = 460
run_ 755 /parameters.hoc:light1_peak_rate = 80
run_ 756 /parameters.hoc:breath_peak_rate = 460
run_ 756 /parameters.hoc:light1_peak_rate = 100
run_ 757 /parameters.hoc:breath_peak_rate = 460
run_ 757 /parameters.hoc:light1_peak_rate = 120
run_ 758 /parameters.hoc:breath_peak_rate = 460
run_ 758 /parameters.hoc:light1_peak_rate = 140
run_ 759 /parameters.hoc:breath_peak_rate = 460
run_ 759 /parameters.hoc:light1_peak_rate = 160
run_ 760 /parameters.hoc:breath_peak_rate = 460
run_ 760 /parameters.hoc:light1_peak_rate = 180
run_ 761 /parameters.hoc:breath_peak_rate = 460
run_ 761 /parameters.hoc:light1_peak_rate = 200
run_ 762 /parameters.hoc:breath_peak_rate = 460
run_ 762 /parameters.hoc:light1_peak_rate = 220
run_ 763 /parameters.hoc:breath_peak_rate = 460
run_ 763 /parameters.hoc:light1_peak_rate = 240
run_ 764 /parameters.hoc:breath_peak_rate = 460
